UNIQUE_ID;SOLD_DATE;SOLD_PRICE_EUR;ROOMS;BATHROOMS;SIZE_LIVING;SIZE_FULL;FLOORS;GARAGE;CONDITION_GRADE;SIZE_ABOVE;SIZE_BASEMENT;BUILT_DATE;RENOVATION_DATE;DISTRICT
1744461643;201504;624950;3;3;191;439;2;0;4;191;0;1994;0;XLIX
1744474426;201406;815000;3;2;211;1114;1;0;4;211;0;1968;0;XLV
1744487107;201406;381000;3;2;136;1060;1;0;3;136;0;1954;0;VIII
1744555144;201406;1230000;4;4;350;3441;2;0;3;263;87;1989;0;LXIV
1744559255;201503;491000;3;2;134;725;1;0;4;134;0;1958;0;LXIII
1744566373;201405;236000;4;2;170;881;1;0;4;111;59;1989;0;LVII
1744595899;201405;595000;2;2;96;418;1;0;3;77;19;1924;0;XXIII
1744646854;201408;449950;3;2;137;705;1;0;3;137;0;1988;0;XIX
1744706323;201411;824000;2;1;112;780;1;0;3;72;40;2000;0;I
1744723698;201502;856000;3;3;201;364;2;0;3;201;0;2014;0;XX
1744818708;201406;299000;3;2;110;1294;1;0;5;110;0;1962;0;XXXVII
1744864282;201410;130000;2;1;78;618;1;0;3;78;0;1951;0;XIII
1744960599;201504;1130000;4;2;220;780;1;0;5;118;102;1949;0;XXVII
1744983742;201502;550000;3;2;114;81;3;0;3;114;0;2013;0;I
1745198635;201411;436000;4;3;245;362;2;0;3;245;0;2000;0;LXI
1745218144;201504;235000;3;1;98;694;1;0;3;98;0;1959;0;II
1745334988;201503;535000;4;3;;372;2;0;3;216;47;2014;0;XXIV
1745344132;201406;1600000;4;4;398;890;2;0;3;398;0;2005;0;LXVII
1745435517;201410;799500;4;3;256;534;2;0;3;256;0;1993;0;XXII
1745451019;201411;390000;3;3;;819;1;0;3;177;81;1980;2004;XLVII
1745454843;201501;385000;3;3;162;385;2;0;3;162;0;2010;0;XLI
1745457199;201502;1510000;5;3;307;3110;1;0;3;174;133;1957;1991;XLV
1745470884;201406;1100000;4;4;328;780;2;0;5;244;84;1958;0;I
1745519608;201412;436000;4;3;193;892;1;0;3;115;78;1979;0;XLVIII
1745531923;201407;295000;2;1;69;414;1;0;3;69;0;1915;0;XX
1745555444;201411;405000;3;2;141;674;1;0;3;106;35;1975;0;XXXIV
1745558004;201407;690000;4;3;299;3289;2;0;3;299;0;1991;0;XXXIV
1745571780;201405;431000;4;2;202;975;1;0;4;118;84;1960;0;VII
1745646265;201405;600000;4;3;219;486;2;0;3;219;0;2001;0;XLVIII
1745689795;201408;252500;4;3;242;1048;1,5;0;3;146;96;1961;0;LXVIII
1745754162;201410;935000;4;3;382;1439;2;0;3;382;0;1995;0;LXV
1745769759;201504;1410000;2;2;203;1721;1;1;5;147;56;1952;0;X
1745850243;201503;716000;3;2;106;446;1,5;0;3;106;0;1915;0;XXIII
1745877623;201503;409900;3;3;157;111;2;0;3;131;26;2013;0;XXVI
1745885495;201408;431000;2;2;129;1164;1;0;3;90;39;1959;0;VIII
1745894451;201412;670000;5;4;;892;1;0;4;247;111;1973;0;XLVIII
1745898759;201412;270000;3;3;164;682;2;0;3;164;0;1996;0;LII
1745910506;201407;447055;4;3;227;460;2;0;3;227;0;2014;0;LII
1746090789;201501;325000;3;3;174;323;2;0;3;174;0;2002;0;XXXIX
1746133826;201502;437000;3;3;163;2077;2;0;3;163;0;1994;0;XLIII
1746138774;201412;280300;2;1;;465;1;0;4;46;40;1949;0;XXVIII
1746152182;201412;401000;3;3;188;883;1;0;3;117;71;1969;0;LXI
1746233513;201406;385000;3;3;151;156;3;0;3;151;0;2007;0;XIII
1746238249;201410;350000;3;2;;950;1;0;4;113;63;1963;0;VII
1746238884;201407;515000;3;2;;1016;1;0;3;111;34;1974;0;XLII
1746266239;201406;440000;4;3;201;727;1;0;4;129;72;1976;0;VIII
1746271581;201505;1650000;4;5;;1492;2;0;3;360;155;2003;0;XLV
1746320842;201405;324000;3;3;163;670;2;0;3;163;0;1994;0;XL
1746523454;201405;399000;4;3;267;863;2;0;3;236;31;1979;0;XXXVIII
1746552348;201410;775000;2;1;94;334;1;0;3;94;0;1913;0;XXV
1746644834;201406;350000;7;3;260;889;1;0;3;130;130;1963;0;XXXIX
1746725638;201504;359000;3;2;181;183;2;0;4;108;73;1979;0;XXXIX
1746769115;201405;580000;5;2;213;662;1;0;3;111;102;1964;0;LXIII
1746770757;201504;965000;4;3;364;3828;2;0;4;364;0;1988;0;XXXIV
1746787880;201405;960000;4;2;224;424;2;0;5;167;57;1929;0;XIX
1746844513;201504;600000;3;2;249;9146;1;0;5;249;0;1962;0;XXXVII
1746900056;201408;373000;3;2;130;227;1;0;3;78;52;2002;0;XI
1746900707;201406;465000;3;2;140;446;1;0;3;80;60;1925;2011;XIV
1746927715;201406;590000;4;3;187;741;2;0;4;187;0;1989;0;LIII
1746992775;201406;600000;4;3;436;1387;2;0;3;342;94;1995;0;VIII
1747105229;201405;749950;3;3;257;1001;2;0;3;257;0;1992;0;LXIII
1747182207;201412;578500;3;1;138;530;1,5;0;3;138;0;1916;0;XXVIII
1747194100;201503;520000;3;2;205;1003;1;0;3;143;62;1967;0;IV
1747209878;201504;493000;4;3;192;397;2;0;3;192;0;2010;0;LIV
1747229855;201410;299000;4;3;218;646;2;0;3;218;0;1998;0;XXX
1747250192;201405;668750;4;3;;596;1;0;3;148;70;1964;0;V
1747271145;201502;197000;4;1;126;1038;1;0;3;126;0;1961;0;III
1747281069;201410;430000;3;2;137;158;2;0;3;137;0;2005;0;LIII
1747286802;201410;345000;3;2;129;1288;2;0;3;129;0;1979;0;XLIII
1747363013;201405;175000;2;1;121;4128;1;0;5;121;0;1958;0;LXX
1747443072;201504;1400000;5;4;437;2074;2;0;3;437;0;2002;0;LXV
1747535655;201408;672500;2;2;173;552;1;0;5;95;78;1956;0;XX
1747585752;201408;395000;3;2;162;578;1;0;4;162;0;1954;0;V
1747676461;201407;889950;4;3;286;673;2;0;3;286;0;2014;0;XLIX
1747700929;201504;840000;4;3;325;554;2;0;3;325;0;2010;0;XLI
1747762073;201408;3200000;4;4;447;1751;2;0;3;447;0;2007;0;LXVII
1747803235;201502;350000;3;1;230;827;1;0;3;115;115;1969;0;XVIII
1747873875;201409;345000;3;2;115;3539;1;0;3;115;0;1978;0;XLI
1747932714;201503;609000;4;3;301;2218;1;0;3;171;130;1972;0;VIII
1747956495;201503;826600;4;3;300;465;1,5;0;4;163;137;1916;0;XXVII
1748001108;201503;433495;4;2;280;1015;2;0;4;280;0;1988;0;XXX
1748023136;201412;265000;3;1;100;458;1;0;3;100;0;1950;0;XIV
1748042728;201504;553000;3;1;128;581;1;0;4;128;0;1918;0;XII
1748078985;201408;424950;5;4;256;357;2,5;0;3;256;0;2013;0;XXXIX
1748101391;201503;168000;3;1;107;743;1,5;0;4;107;0;1913;1957;LXX
1748156872;201405;438000;3;2;153;1202;1;0;4;153;0;1961;0;LIV
1748173976;201407;470000;3;2;206;910;2;0;3;206;0;1987;0;VIII
1748177419;201406;315000;3;1;89;616;1;0;3;89;0;1952;0;XV
1748215014;201503;347500;3;2;110;776;1;0;3;110;0;1960;0;VIII
1748226162;201408;185000;3;2;100;860;1;0;3;100;0;1968;0;IV
1748262617;201410;276693;4;1;111;825;1,5;0;4;111;0;1946;0;VIII
1748270721;201408;588000;4;2;179;673;1;0;4;140;39;1972;0;LXIII
1748327943;201405;373000;3;3;155;331;2;0;3;155;0;1999;0;XXXIV
1748328834;201503;601000;3;2;124;626;1;0;3;124;0;1958;2002;XV
1748342625;201503;415000;2;1;82;474;1;0;4;82;0;1941;0;XXVIII
1748397052;201502;189000;3;1;128;677;1,5;0;5;128;0;1915;0;LXIX
1748429054;201505;870000;3;2;216;6070;1,5;0;3;216;0;1992;0;XXXIII
1748471041;201502;293000;4;3;188;412;2;0;3;188;0;2008;0;LVIII
1748490469;201503;530000;4;3;255;731;2;0;3;255;0;2015;0;XXXIX
1748580845;201505;464950;4;2;218;3355;1;0;4;218;0;1983;0;XLIV
1748615250;201408;619000;3;2;185;279;1,5;0;5;133;52;1927;0;XI
1748616116;201408;380000;5;2;123;3542;1;0;4;104;19;1947;0;II
1748677491;201412;1740000;5;4;452;715;2,5;0;5;339;113;1929;0;XI
1748745734;201407;513000;5;2;211;804;1;0;3;107;104;1965;0;XLII
1748748892;201412;425000;3;3;151;1000;1;0;3;151;0;1994;0;LXI
1748844197;201504;750000;5;3;;1153;1;0;3;162;148;1976;0;XXXIII
1748871619;201410;685000;3;1;146;212;2;0;3;146;0;1922;0;XVII
1748873572;201406;522000;3;2;161;780;1;0;4;130;31;1980;0;XLII
1748903287;201405;698000;4;2;;1045;1,5;0;5;121;84;1920;0;XLIX
1749019215;201502;162000;3;2;168;627;1;0;3;119;49;1978;0;LVII
1749065687;201406;1600000;3;4;262;669;2;0;4;229;33;1930;0;XXII
1749158773;201504;355200;3;1;104;680;1;0;4;104;0;1954;0;X
1749206120;201407;290000;3;2;181;1482;1;0;4;181;0;1959;0;LXVIII
1749212401;201409;270000;3;2;150;778;2;0;3;150;0;1927;0;VIII
1749243027;201504;705000;3;3;210;372;2;0;4;143;67;1956;0;XXIII
1749269929;201505;475000;3;2;160;355;1,5;0;3;160;0;1925;0;XXVII
1749366060;201409;220000;4;2;151;483;1,5;0;4;151;0;1978;0;XLIV
1749395952;201409;1260000;4;2;276;502;2,5;0;4;276;0;1900;0;XXII
1749406212;201503;320000;3;1;89;574;1;0;4;89;0;1910;0;XVIII
1749406630;201503;729000;3;3;230;690;2;0;3;230;0;1990;0;LXV
1749488657;201502;340000;3;1;;753;1;0;4;85;85;1953;0;VII
1749526286;201409;423000;4;3;247;515;2;0;3;247;0;2004;0;XXXVII
1749678548;201405;430000;3;2;140;656;1;0;3;114;26;1973;0;XV
1749721066;201406;594000;4;3;253;429;2;0;3;253;0;2005;0;LIV
1749929452;201501;400000;2;1;57;424;1;0;3;57;0;1918;0;XII
1750103285;201502;447000;2;1;67;697;1;0;3;67;0;1925;0;XII
1750154139;201408;3000000;3;4;410;999;2;1;3;319;91;2014;0;XXXIX
1750170187;201406;270000;4;3;178;789;2;0;3;178;0;1998;0;XXX
1750256930;201408;429300;6;2;272;1482;1;0;4;161;111;1965;0;XLVIII
1750386413;201505;351000;1;1;86;613;1;0;3;86;0;1924;0;XV
1750395560;201409;816000;3;2;110;794;1;0;3;110;0;1952;0;LXVII
1750414032;201410;562500;4;3;216;810;2;0;3;216;0;1991;0;XLVIII
1750433629;201412;459900;3;2;209;743;1;0;3;136;73;1976;0;XLVIII
1750486764;201406;577000;3;3;;534;1;0;3;124;68;1976;0;XX
1750532611;201409;740000;3;4;225;372;2;0;5;169;56;1907;0;XVI
1750537716;201501;339900;4;2;242;1676;1;0;4;188;54;1969;0;XXX
1750551594;201407;443000;5;2;153;279;1,5;0;3;153;0;1902;0;XI
1750557211;201410;580000;3;2;155;689;1;0;4;113;42;1974;0;LXVI
1750598832;201501;315000;2;1;90;1724;1;0;3;90;0;1939;0;X
1750629586;201501;524000;3;2;;94;3;0;3;124;4;2009;0;XXV
1750660962;201504;567000;3;2;167;639;1;0;4;114;53;1974;0;XLII
1750795828;201502;180000;3;1;101;629;1,5;0;3;101;0;1929;0;XXVI
1750836911;201408;599000;4;3;197;338;2;0;3;197;0;2005;0;LIII
1750882454;201406;291500;3;1;82;858;1,5;0;5;82;0;1946;0;VIII
1750904054;201408;449950;3;2;150;479;2;0;3;150;0;1985;0;LIII
1750904909;201405;350000;2;1;85;418;1,5;0;4;85;0;1906;0;XVIII
1750941974;201502;447000;2;1;71;561;1;0;3;71;0;1920;0;XII
1750955865;201410;840000;4;3;282;1260;2;0;3;282;0;2003;0;XXXVII
1751005200;201502;470000;3;3;243;453;2;0;3;243;0;1999;0;XXXVI
1751044066;201503;558000;4;3;294;825;2;0;3;229;65;1997;0;XXXIX
1751144146;201410;825000;3;3;316;3567;1;0;3;174;142;1955;2015;V
1751203634;201505;475000;3;2;107;951;1;0;3;96;11;1918;0;XXVI
1751229484;201408;442000;3;2;190;593;1;0;3;125;65;1958;0;XIV
1751256798;201412;355000;4;3;241;670;2;0;3;241;0;2001;0;LXX
1751342533;201504;226000;3;2;138;582;1;0;4;92;46;1944;0;XXXIX
1751426181;201406;825000;4;4;354;910;2;0;3;354;0;1938;2013;X
1751428953;201409;542000;3;3;185;1485;1;0;3;143;42;1964;0;LXIV
1751461707;201501;320000;3;1;98;465;1;0;3;98;0;1958;0;XXVI
1751678174;201406;1120000;5;2;236;619;2;0;4;217;19;1954;0;XII
1751693445;201408;270000;3;1;;521;1;0;5;70;70;1942;0;XXVI
1751808341;201406;142500;4;1;134;1236;1;0;3;134;0;1948;0;VII
1751844876;201505;306888;4;2;180;833;1,5;0;3;118;62;1980;0;XV
1751872584;201504;939000;4;2;208;900;2;0;4;208;0;1970;0;XLV
1751888455;201502;221347;3;2;;618;1;0;3;73;73;1944;0;IV
1751943831;201505;270000;3;2;;682;1;0;3;128;33;1973;0;L
1752025315;201504;275000;2;2;108;102;2;0;3;83;25;2006;0;XIII
1752039452;201412;340500;3;1;164;1157;1;0;3;164;0;1957;0;VIII
1752063308;201502;204000;3;1;97;688;1;0;4;97;0;1971;0;LXII
1752072594;201409;440000;3;2;157;558;1;0;3;114;43;1946;0;XXI
1752177272;201406;455000;4;3;274;418;2;0;3;274;0;2005;0;XXXVII
1752353776;201504;635000;3;3;243;636;2;0;3;243;0;2002;0;XLI
1752374239;201410;920000;3;2;230;372;1;0;3;115;115;1948;2014;XVI
1752449510;201407;531000;5;3;236;467;1;0;4;143;93;1955;0;XXIV
1752461930;201503;349990;3;1;125;15338;1;0;5;125;0;1925;0;LVIII
1752545610;201408;470000;4;3;185;2795;2;0;3;185;0;1998;0;VIII
1752567291;201501;729000;3;4;;28622;2;0;4;234;72;1976;0;XXXV
1752629127;201412;255000;3;2;123;741;1;0;3;123;0;1956;0;IV
1752651559;201504;576000;3;2;139;1291;1;0;4;139;0;1951;0;LXVI
1752673429;201405;369950;3;2;118;123;3;0;3;118;0;2006;0;XXVIII
1752691504;201504;280000;3;2;;801;1;0;4;115;46;1978;0;LVII
1752762443;201410;813000;4;3;319;698;2;0;3;319;0;1998;0;XLII
1752825350;201504;465000;3;3;190;1397;2;0;3;190;0;2006;0;XLIV
1752827085;201412;456500;4;4;186;215;3;0;3;186;0;2008;0;V
1752855616;201501;290000;2;1;116;1162;1;0;5;116;0;1958;0;XXXIX
1752887147;201503;217000;3;1;81;483;1;0;5;81;0;1969;0;XLIV
1752942790;201502;579950;3;3;168;147;3;0;3;168;0;2014;0;XIX
1752969205;201411;735000;4;2;152;557;1,5;0;4;152;0;1911;0;XVII
1752987110;201503;515000;3;2;;465;1;0;4;88;88;1925;0;XXVI
1753014307;201407;640000;2;2;143;90;3;0;3;143;0;2007;0;XVI
1753041971;201407;412000;3;2;;534;1;0;4;87;87;1945;0;XIV
1753057393;201503;340000;3;1;62;2185;1;0;4;62;0;1968;0;LVI
1753092972;201503;780000;5;2;180;446;2;0;3;180;0;1905;0;XXVIII
1753097509;201405;295000;3;2;79;232;1;0;3;79;0;1986;0;XXVI
1753141511;201408;535000;4;3;219;1403;1;0;3;219;0;2014;0;X
1753183707;201405;200000;4;3;160;892;1;0;3;104;56;1961;0;XXX
1753197255;201409;830000;3;4;355;13476;2;0;3;267;88;1999;0;XLIII
1753285732;201504;425000;3;2;110;167;2;0;3;110;0;1994;0;XVI
1753288566;201503;886000;3;2;221;557;2;0;5;153;68;1931;0;I
1753340025;201410;669950;3;3;216;181;2,5;0;3;181;35;2014;0;LV
1753376370;201408;535000;3;2;;520;1;0;5;104;85;1954;0;XI
1753452926;201409;1030000;4;3;;372;2;0;3;177;85;1912;2012;XI
1753517733;201410;276000;2;1;81;249;1;0;3;76;5;2004;0;XI
1753554950;201405;518000;3;3;156;195;2;0;3;128;28;2008;0;XIX
1753556819;201503;208000;3;1;85;679;1;0;3;85;0;1960;0;LXIX
1753598592;201410;655000;3;1;127;488;1;0;3;99;28;1939;0;XXIII
1753602552;201407;685000;3;3;321;743;3;0;4;276;45;1927;1975;XX
1753736485;201405;522500;3;3;220;732;2;0;3;220;0;2003;0;XXXVI
1753791373;201405;430000;3;1;107;279;1;0;5;107;0;1906;0;XXVIII
1753819438;201504;420000;4;2;;1424;1;0;3;150;72;1978;0;XXXIII
1753830686;201412;353750;4;2;159;696;2;0;3;123;36;1956;0;VII
1753878311;201405;450000;3;2;;1599;1;0;3;108;57;1959;0;LXV
1753879991;201408;445000;3;3;229;424;2;0;3;229;0;2005;0;XXXIX
1753962197;201407;650000;4;3;311;4343;2;0;3;311;0;2004;0;LXII
1754013284;201503;365000;4;3;146;892;1;0;3;74;72;1972;0;VIII
1754021764;201405;408000;3;2;181;671;1;0;4;181;0;2006;0;III
1754035337;201410;1300000;4;3;322;386;2;0;3;230;92;1927;0;XVII
1754065497;201503;272950;3;2;146;845;1;0;4;110;36;1991;0;LVIII
1754152779;201502;285000;3;2;171;577;1;0;4;118;53;1983;0;LI
1754190082;201410;649000;3;3;160;87;2;0;3;96;64;2004;0;XXII
1754201769;201504;207000;3;1;92;1003;1;0;4;92;0;1959;0;LXIX
1754204739;201408;305000;2;1;80;674;1;0;3;80;0;1949;0;XIII
1754289930;201505;687500;2;1;97;669;1;0;4;97;0;1955;0;XLIX
1754340356;201502;700000;6;3;259;423;2,5;0;4;259;0;1907;0;XVII
1754435153;201407;670000;3;2;119;199;1,5;0;4;119;0;1910;0;XXIX
1754463091;201406;589500;3;3;215;286;2;0;3;161;54;2005;0;XX
1754479753;201410;330600;1;1;54;167;1;0;3;54;0;1908;2005;XIX
1754533732;201408;230000;3;2;159;483;1;0;5;96;63;1977;0;XLIV
1754595708;201412;582000;3;2;169;292;2;0;5;169;0;1949;1990;XII
1754603326;201503;625000;4;3;213;1996;1;0;5;213;0;1963;0;LXV
1754642235;201501;338500;4;3;222;568;2;0;3;222;0;1997;0;LII
1754665878;201408;525000;3;2;;4047;1;0;4;125;88;1979;0;XXXI
1754721167;201504;345000;5;2;264;1196;2;0;4;264;0;1925;0;IV
1754802820;201408;221000;3;1;107;674;1;0;3;107;0;1959;0;XIII
1754865170;201505;658500;4;2;;465;1;0;3;130;46;1963;0;I
1754900868;201405;275000;4;2;179;1443;2;0;3;179;0;1979;0;LXVIII
1754940177;201411;442500;4;2;171;704;1;0;4;129;42;1973;0;XLVIII
1755008168;201504;386500;4;3;289;469;2;0;3;289;0;2002;0;XLIV
1755013453;201405;439000;3;2;;23350;2;0;3;140;46;2003;0;LIX
1755255321;201407;640000;4;3;232;689;2;0;3;232;0;1991;0;XXXIII
1755256187;201406;750000;3;4;315;936;2;0;3;282;33;2012;0;XXXIX
1755479482;201412;292000;3;2;153;1359;1;0;4;153;0;1958;0;XXXIX
1755551648;201409;805000;4;3;308;3533;2;0;4;308;0;1991;0;XXXI
1755606345;201408;636230;4;3;264;584;2;0;3;264;0;2013;0;XXXIX
1755672706;201406;770000;3;3;226;5022;2;0;3;226;0;1987;0;LV
1755732821;201412;1080000;4;3;279;1015;1;0;4;144;135;1969;0;XLV
1755747656;201409;481000;2;2;120;106;3;0;3;120;0;2007;0;XXV
1755752124;201410;785500;4;4;305;785;2;0;3;305;0;2007;0;XXXII
1755801564;201503;503000;3;2;117;232;1;0;4;70;47;1987;0;XXV
1755834630;201504;395000;5;3;192;892;1;0;3;118;74;1962;0;X
1755851602;201406;519000;4;3;302;418;2;0;3;302;0;2009;0;XXXVII
1755898121;201503;1150000;4;4;492;3441;2;0;3;492;0;1989;0;XXXI
1755988398;201504;380000;3;2;145;9672;1;0;3;116;29;1970;0;XLIV
1756087777;201505;654000;3;3;301;5652;2;0;3;301;0;1997;0;XLIII
1756125673;201408;715000;3;1;150;713;1;0;3;84;66;1956;0;XVI
1756130010;201411;1190000;4;3;323;1130;1,5;0;4;323;0;1984;0;LXVI
1756148061;201405;536500;4;2;186;372;1,5;0;5;135;51;1926;0;XIV
1756182019;201504;369900;3;2;;1777;1;0;3;153;46;1978;0;VI
1756200241;201411;508000;2;1;111;232;2;0;3;101;10;1927;0;XXII
1756212057;201407;900000;3;3;295;1171;2;0;4;295;0;1978;0;XXXIII
1756218722;201406;661500;5;3;232;669;1;0;4;138;94;1977;0;XLII
1756231974;201501;465000;5;2;;1160;1;0;3;129;33;1961;0;XLIX
1756238490;201408;250000;3;2;145;1425;2;0;3;145;0;1997;0;VI
1756286723;201407;1900000;6;4;281;1230;2;1;3;264;17;1942;1983;XI
1756307953;201407;332888;2;3;;96;2;0;3;88;9;2007;0;XVI
1756348749;201502;352900;2;2;115;176;2;0;3;115;0;2002;0;XI
1756379634;201501;805000;5;3;308;675;2;0;3;308;0;2000;0;XXXII
1756418879;201405;910000;4;3;310;1012;1,5;0;3;208;102;1963;2000;XLII
1756426599;201503;442500;4;3;223;659;2;0;3;223;0;1997;0;XIII
1756456240;201408;900000;3;3;243;670;1;0;4;164;79;1980;0;LXVII
1756464728;201409;420000;5;2;;5949;1;0;3;254;32;1983;0;LXX
1756516795;201409;365000;3;2;199;2471;1;0;4;199;0;1983;0;LI
1756545564;201405;966000;5;5;354;745;2;0;3;354;0;2008;0;XXXIII
1756549465;201407;420000;4;3;189;753;1;0;3;107;82;1973;0;XLVIII
1756560106;201410;670000;3;3;167;442;2;0;3;115;52;1985;0;XVII
1756570822;201406;895000;4;3;301;517;2;0;3;301;0;2013;0;XXXII
1756577454;201504;1530000;4;4;439;1951;3;0;5;439;0;1971;0;V
1756607453;201502;949990;4;4;369;679;2;0;3;369;0;2014;0;XXXIII
1756733040;201504;658000;3;1;120;1115;1;0;4;120;0;1966;0;XLIX
1756748594;201504;510000;3;3;170;756;1;0;3;129;41;1996;0;LIV
1756862093;201408;750000;3;2;209;492;2;0;4;140;69;1975;0;XXI
1756883225;201406;1130000;6;4;280;405;2;0;3;186;94;2014;0;XXVIII
1756968702;201505;360000;3;3;200;1309;2;0;3;200;0;1991;0;XXXVIII
1757056449;201408;2190000;4;5;394;1223;2;0;3;394;0;2004;0;XLVI
1757087182;201405;627000;3;4;;323;2;0;3;153;98;2005;0;LV
1757146520;201408;497000;4;2;209;322;2;0;4;209;0;1968;0;XLII
1757179914;201406;210000;4;2;178;966;1;0;3;127;51;1959;0;LVII
1757241780;201501;500000;4;2;142;726;1;0;3;142;0;1955;0;XIII
1757265635;201411;600000;6;3;;869;1;0;4;124;117;1963;0;LXIII
1757284963;201407;495000;5;2;256;1683;1;0;3;140;116;1968;0;VIII
1757291715;201408;692000;3;3;324;2621;1,5;0;3;208;116;2009;0;XXXV
1757399549;201408;545000;3;3;177;313;2;0;3;177;0;1996;0;XLIX
1757413382;201503;1190000;7;4;;775;2;0;3;264;98;1968;0;XIX
1757514443;201405;211000;3;2;125;708;1;0;5;125;0;1941;0;VII
1757535108;201504;285000;3;2;171;840;1;0;3;127;44;1979;0;LVII
1757542968;201406;397500;4;3;239;730;2;0;3;239;0;1992;0;XLVII
1757563384;201409;249950;3;3;166;186;2;0;3;137;29;2006;0;XXIV
1757566246;201411;311000;4;3;165;541;2;0;3;165;0;2001;0;XXXVIII
1757599326;201407;594950;4;3;253;930;2;0;3;253;0;1989;0;XXXIII
1757677243;201502;191950;2;3;129;121;2;0;3;129;0;1987;0;LXVIII
1757708215;201501;5;3;3;141;139;3;0;3;141;0;2000;0;XXV
1757714853;201407;360000;3;2;151;996;1;0;5;151;0;1959;0;XXXVII
1757753820;201405;1000000;2;2;226;2174;1;0;3;226;0;1951;0;V
1758017267;201503;394000;3;1;135;737;1;0;4;107;28;1923;0;XIV
1758031840;201501;575000;4;2;168;409;2;0;3;158;10;1909;0;XVI
1758076304;201504;568000;3;1;124;674;1,5;0;3;124;0;1953;0;XV
1758092865;201504;525000;4;2;;739;1;0;4;163;85;1977;0;LXI
1758139415;201409;359000;4;2;176;562;1;0;4;176;0;1955;0;XV
1758149660;201407;500000;3;2;132;91;3;0;3;132;0;2006;0;XXVIII
1758268467;201407;490000;4;2;260;1003;1;0;3;156;104;1977;0;LXI
1758305485;201405;978000;4;3;;1280;1,5;0;4;160;84;1926;0;XI
1758330049;201411;302000;3;1;149;181;2;0;2;149;0;1906;0;XVI
1758331751;201505;459950;5;3;286;592;2;0;3;286;0;2014;0;XLIV
1758345657;201502;269000;3;2;142;737;1;0;5;142;0;1986;0;XLVII
1758354542;201503;1300000;5;3;387;3095;2;0;4;387;0;1991;0;LXV
1758367048;201410;377500;3;2;127;669;1;0;3;105;22;1926;1955;XV
1758394058;201411;302500;3;2;288;1113;1;0;4;166;122;1963;0;II
1758416742;201408;325000;4;3;182;329;2;0;3;182;0;2004;0;XXXIX
1758479284;201408;310950;4;3;189;464;2;0;3;189;0;2004;0;LI
1758542161;201407;185000;5;2;185;2584;1;0;3;185;0;1955;0;LVII
1758564602;201408;207000;2;1;76;452;1;0;5;76;0;1955;0;XVIII
1758571712;201406;340000;3;3;113;109;3;0;3;113;0;2004;0;XV
1758582080;201407;359900;4;2;229;715;2;0;3;229;0;1983;0;XXXVIII
1758696072;201405;339950;3;1;98;502;1,5;0;4;98;0;1906;0;XI
1758716281;201410;450000;3;3;224;399;2;0;3;224;0;2007;0;XXXVI
1758750686;201505;433000;4;2;171;442;1,5;0;4;100;71;1929;0;XXVI
1758775742;201502;565000;4;2;192;741;1,5;0;4;192;0;1940;0;X
1758849365;201504;795000;5;3;;929;1;0;4;161;95;1957;0;LXIII
1758852886;201409;275000;3;2;115;848;1;0;4;115;0;1967;0;XXXVIII
1758878290;201406;430000;4;2;166;669;1;0;4;103;63;1973;0;VIII
1758921346;201411;390000;3;3;138;274;2;0;3;89;49;1993;0;I
1758923298;201405;460000;2;2;;86;2;0;3;95;20;2004;0;XVI
1759012607;201409;477000;3;1;89;334;1;0;4;89;0;1906;0;XIX
1759025401;201410;733000;4;4;286;555;2;0;3;286;0;2003;0;XXXII
1759050509;201406;304700;2;1;69;557;1;0;4;69;0;1949;0;XIII
1759086047;201407;379000;4;2;119;507;1,5;0;5;100;19;1920;0;XVIII
1759111816;201503;443000;2;1;113;945;1;0;3;91;22;1948;0;XV
1759180965;201408;683000;3;3;214;856;2;0;3;214;0;1998;0;LV
1759261297;201408;450000;3;2;150;771;2;0;3;150;0;1978;0;XXI
1759351744;201412;360000;3;1;;576;1;0;4;123;96;1966;0;LXIV
1759391715;201411;990000;4;3;292;1026;2;0;3;292;0;1988;0;LXVII
1759455470;201408;265000;3;2;190;977;1;0;3;115;75;1979;0;XXXVIII
1759474943;201501;160000;2;1;99;390;1;0;4;99;0;1983;0;LXIX
1759486978;201409;419700;3;2;135;138;2;0;3;108;27;2006;0;XX
1759548721;201501;550000;3;2;138;360;1;0;3;138;0;1959;0;XXV
1759570469;201501;160000;3;1;124;1724;1,5;0;4;124;0;1935;0;LX
1759622174;201504;215000;3;1;89;669;1;0;4;89;0;1958;0;VII
1759624197;201407;386500;3;2;274;747;1,5;0;3;181;93;1963;0;XV
1759647796;201405;788000;4;3;342;535;2;0;3;264;78;2003;0;LV
1759807010;201410;775000;4;3;325;578;2;0;3;325;0;2004;0;XLI
1759819755;201502;394999;3;2;161;725;1;0;3;124;37;1958;0;XIII
1759878190;201407;308550;3;2;149;1226;1;0;3;149;0;1990;0;XLIII
1759891888;201408;405000;4;3;189;845;1;0;4;105;84;1972;0;XLVIII
1760026895;201407;391500;3;3;178;894;2;0;3;178;0;1993;0;XLIII
1760089528;201504;750000;3;3;219;1207;2;0;3;219;0;1983;0;LXV
1760114686;201406;354000;4;3;240;509;2;0;3;240;0;2005;0;LI
1760125734;201412;950000;4;3;353;1133;2;0;4;353;0;1986;0;LXV
1760484501;201408;361000;3;2;181;808;1;0;3;181;0;1999;0;XLIV
